《中国好声音》第一个在舞台清唱能够让四位导师全转身的人----https://vd4.bdstatic.com/mda-jbsbz93mcux3b3tx/mda-jbsbz93mcux3b3tx.mp4?playlist=%5B%22hd%22%5D&auth_key=1551238673-0-0-0f979820c83f610e272e210c9b280b1b&bcevod_channel=searchbox_feed&pd=1&vt=1&cd=0&did=fdbd7f93eb2995f2e3f0d70f7bfd9959&logid=0473487169&vid=16570817010866944272&pt=0&cr=0
《中国好声音》最深情的情歌对唱，张惠妹感动到泪飚！----https://vd4.bdstatic.com/mda-jbs9xgbat0gdhjqe/mda-jbs9xgbat0gdhjqe.mp4?playlist=%5B%22hd%22%5D&auth_key=1551238667-0-0-c122f6cd3f209e5ae1a9c2c90a933efa&bcevod_channel=searchbox_feed&pd=1&vt=1&cd=0&did=fdbd7f93eb2995f2e3f0d70f7bfd9959&logid=0466898327&vid=6958577233163519915&pt=0&cr=0
文静直播DJ舞曲《喝醉以后才明白》，唱嗨了，舞蹈都凌乱了！----https://vd3.bdstatic.com/mda-jbrrc2sgsthpvesf/mda-jbrrc2sgsthpvesf.mp4?playlist=%5B%22hd%22%2C%22sc%22%5D&auth_key=1551238645-0-0-622b9da66700a7fb5cb71208d46da3db&bcevod_channel=searchbox_feed&pd=1&vt=1&cd=0&did=fdbd7f93eb2995f2e3f0d70f7bfd9959&logid=0445598493&vid=295254844723174124&pt=0&cr=0
假吃，不一样的吃播，搞笑创意，不要轻易模仿哦！----https://vd2.bdstatic.com/mda-jaqp96cmtt52wx94/mda-jaqp96cmtt52wx94.mp4?playlist=%5B%22hd%22%2C%22sc%22%5D&auth_key=1551238345-0-0-6dbb20937c9c8238ba1d086e1444cbf9&bcevod_channel=searchbox_feed&pd=1&vt=1&cd=0&did=fdbd7f93eb2995f2e3f0d70f7bfd9959&logid=0145398942&vid=10960858263884328506&pt=0&cr=0
整治违法搭建 恢复建筑原貌----https://vd3.bdstatic.com/mda-jbrxfeyhqaq8wn2p/mda-jbrxfeyhqaq8wn2p.mp4?playlist=%5B%22hd%22%2C%22sc%22%5D&auth_key=1551238345-0-0-5d5c14377da17193594874450f3a2273&bcevod_channel=searchbox_feed&pd=1&vt=1&cd=0&did=fdbd7f93eb2995f2e3f0d70f7bfd9959&logid=0145408083&vid=9733321923039946217&pt=0&cr=0
中超球队外援实力盘点:一方国安最强其次上港鲁能，恒大下滑----https://vd3.bdstatic.com/mda-jbrjpi3g0vu9g79d/mda-jbrjpi3g0vu9g79d.mp4?playlist=%5B%22hd%22%2C%22sc%22%5D&auth_key=1551237697-0-0-689e0bbb8ccb0eb835bc49ac3f342b4a&bcevod_channel=searchbox_feed&pd=1&vt=1&cd=0&did=fdbd7f93eb2995f2e3f0d70f7bfd9959&logid=3096793764&vid=819567143682828921&pt=0&cr=0
冯提莫直播拍“分尸照”，网友：身高和腿长严重不符！----https://vd2.bdstatic.com/mda-jbsc3sjjfc6j4fkx/mda-jbsc3sjjfc6j4fkx.mp4?playlist=%5B%22hd%22%2C%22sc%22%5D&auth_key=1551237685-0-0-975c408815e309b9f075d22118c33ff4&bcevod_channel=searchbox_feed&pd=1&vt=1&cd=0&did=fdbd7f93eb2995f2e3f0d70f7bfd9959&logid=3085267815&vid=13008071290402030359&pt=0&cr=0
敌方妲己出塔收兵？上官婉儿杀敌数加一、王者荣耀----https://vd3.bdstatic.com/mda-jbq3yyehaze9n3a7/mda-jbq3yyehaze9n3a7.mp4?playlist=%5B%22hd%22%2C%22sc%22%5D&auth_key=1551237637-0-0-73f0be8193517f362bed1b4d3fc5b9cf&bcevod_channel=searchbox_feed&pd=1&vt=1&cd=0&did=fdbd7f93eb2995f2e3f0d70f7bfd9959&logid=3036719169&vid=11585091472516612284&pt=0&cr=0
美国死亡谷发现会“走路”的石头，网友：石头长腿了？----https://vd2.bdstatic.com/mda-jbrnu5pe2r7wqjkq/mda-jbrnu5pe2r7wqjkq.mp4?playlist=%5B%22hd%22%2C%22sc%22%5D&auth_key=1551237625-0-0-fe74c5ca5a9ad763d33dee9b63837fd7&bcevod_channel=searchbox_feed&pd=1&vt=1&cd=0&did=fdbd7f93eb2995f2e3f0d70f7bfd9959&logid=3025287936&vid=5025169475248517876&pt=0&cr=0
二爷演出结束腿肿了一大圈，用命在爱粉丝，这份爱满满的心疼----https://vd2.bdstatic.com/mda-jbpeq19ny3aix192/mda-jbpeq19ny3aix192.mp4?playlist=%5B%22hd%22%2C%22sc%22%5D&auth_key=1551237269-0-0-79683f435fba77bc4c22809d35ad97e1&bcevod_channel=searchbox_feed&pd=1&vt=1&cd=0&did=fdbd7f93eb2995f2e3f0d70f7bfd9959&logid=2669370398&vid=9116377514682500186&pt=0&cr=0
